Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
28382,CNX7,seaplane_base,"Port Stanton/Sparrow Lake Seaplane Base",44.79999923706055,-79.41670227050781,698,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNX7,,CNX7,,,,25,2008-06-13T14:30:04+00:00
28402,CCQ5,seaplane_base,"St. John's (Paddys Pond) Seaplane Base",47.468257,-52.889542,375,NA,Canada,CA,"Newfoundland and Labrador",CA-NL,NL,,0,CCQ5,,CCQ5,,https://en.wikipedia.org/wiki/St._John%27s_%28Paddys_Pond%29_Water_Aerodrome,CQ5,25,2017-10-07T14:22:37+00:00
28408,CPX8,seaplane_base,"Sault Ste. Marie Seaplane Base",46.504398345947266,-84.32330322265625,580,NA,Canada,CA,Ontario,CA-ON,ON,,0,CPX8,,CPX8,,,,25,2008-06-13T14:30:04+00:00
28470,CEN9,seaplane_base,"Yellowknife Seaplane Base",62.46670150756836,-114.3499984741211,514,NA,Canada,CA,"Northwest Territories",CA-NT,NT,,0,CEN9,,CEN9,,,,25,2008-06-13T14:30:04+00:00
20274,KKI,seaplane_base,"Akiachak Seaplane Base",60.9079017639,-161.434997559,0,NA,"United States",US,Alaska,US-AK,AK,Akiachak,0,KKI,,KKI,,,,25,2015-10-03T15:18:12+00:00
10402,3C3,seaplane_base,"Campbell Lake Seaplane Base",61.133099,-149.942003,20,NA,"United States",US,Alaska,US-AK,AK,Anchorage,0,,,A11,,,"3C3, 33AA",25,2020-09-02T19:37:15+00:00
18755,K40,seaplane_base,"Anvik Seaplane Base",62.65620040893555,-160.2050018310547,52,NA,"United States",US,Alaska,US-AK,AK,Anvik,0,K40,,K40,,,,25,2008-06-13T14:30:04+00:00
26358,Z59,seaplane_base,"Bethel Seaplane Base",60.782001495399996,-161.742996216,15,NA,"United States",US,Alaska,US-AK,AK,Bethel,0,Z59,JBT,Z59,,https://en.wikipedia.org/wiki/Bethel_Seaplane_Base,,25,2014-11-30T12:11:36+00:00
26359,Z71,seaplane_base,"Cape Pole Seaplane Base",55.9663009644,-133.79699707,0,NA,"United States",US,Alaska,US-AK,AK,"Cape Pole",0,Z71,CZP,Z71,,,,25,2014-08-16T03:31:36+00:00
28167,CFF8,seaplane_base,"Bakers Narrows Seaplane Base",54.6786,-101.660004,965,NA,Canada,CA,Manitoba,CA-MB,MB,"Flin Flon",0,CFF8,,CFF8,,https://en.wikipedia.org/wiki/Flin_Flon/Bakers_Narrows_Water_Aerodrome,,25,2016-10-16T10:42:02+00:00
25579,W33,seaplane_base,"Friday Harbor Seaplane Base",48.537300109899995,-123.010002136,,NA,"United States",US,Washington,US-WA,WA,"Friday Harbor",0,W33,FBS,W33,,,,25,2012-02-09T03:58:51+00:00
28357,CPS9,seaplane_base,"Parry Sound/Frying Pan Island-Sans Souci Seaplane Base",45.173302,-80.137497,580,NA,Canada,CA,Ontario,CA-ON,ON,"Frying Pan Island",0,CPS9,YSI,CPS9,,https://en.wikipedia.org/wiki/Parry_Sound/Frying_Pan_Island-Sans_Souci_Water_Aerodrome,,25,2016-03-13T09:23:33+00:00
12764,5Z9,seaplane_base,"Lake Brooks Seaplane Base",58.554798126221,-155.77699279785,36,NA,"United States",US,Alaska,US-AK,AK,"Katmai National Park",0,5Z9,BKF,5Z9,,https://en.wikipedia.org/wiki/Lake_Brooks_Seaplane_Base,,25,2016-01-03T10:36:40+00:00
12429,5KE,seaplane_base,"Ketchikan Harbor Seaplane Base",55.349899,-131.677002,,NA,"United States",US,Alaska,US-AK,AK,Ketchikan,1,,WFB,5KE,,https://en.wikipedia.org/wiki/Ketchikan_Harbor_Seaplane_Base,,25,2016-06-02T09:35:57+00:00
25581,W36,seaplane_base,"Will Rogers Wiley Post Memorial Seaplane Base",47.499801635699995,-122.21900177,14,NA,"United States",US,Washington,US-WA,WA,Renton,0,W36,,W36,,https://en.wikipedia.org/wiki/Will_Rogers_-_Wiley_Post_Memorial_Seaplane_Base,,25,2009-12-08T20:28:55+00:00
7596,0W0,seaplane_base,"Seattle Seaplanes Seaplane Base",47.627601623535156,-122.33200073242188,14,NA,"United States",US,Washington,US-WA,WA,Seattle,0,0W0,,0W0,,,,25,2008-06-13T14:30:04+00:00
28447,CAB4,seaplane_base,"Tofino Harbour Seaplane Base",49.155,-125.91,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Tofino Harbour",0,CAB4,YTP,CAB4,,https://en.wikipedia.org/wiki/Tofino_Harbour_Water_Aerodrome,AB4,25,2015-03-28T03:20:35+00:00
28468,CAC5,seaplane_base,"Williams Lake Seaplane Base",52.1166992188,-122.099998474,1859,NA,Canada,CA,"British Columbia",CA-BC,BC,"Williams Lake",0,CAC5,,CAC5,,https://en.wikipedia.org/wiki/Williams_Lake_Water_Aerodrome,AC5,25,2015-03-28T23:04:23+00:00
316109,CA-0553,seaplane_base,"Fort Resolution Water Aerodrome",61.164,-113.678,515,NA,Canada,CA,"Northwest Territories",CA-NT,NT,"Fort Resolution",0,,,EB8,,,,0,2015-11-01T06:00:48+00:00
316115,CA-0555,seaplane_base,"Fort Smith Water Aerodrome",60.01675,-111.889589,554,NA,Canada,CA,"Northwest Territories",CA-NT,NT,"Fort Smith",0,CEC8,,EC8,,,,0,2021-01-15T19:05:16+00:00
44829,NZRL,seaplane_base,"Rotorua Lakes Water Aerodrome",-38.08330154418945,176.26699829101562,,OC,"New Zealand",NZ,"Bay of Plenty Region",NZ-BOP,BOP,"Lake Rotorua",0,NZRL,,,,,,0,2009-08-23T20:50:25+00:00
20904,KQA,seaplane_base,"Akutan Seaplane Base",54.13377,-165.778896,,NA,"United States",US,Alaska,US-AK,AK,Akutan,0,,,KQA,,https://en.wikipedia.org/wiki/Akutan_Seaplane_Base,,625,2021-08-08T12:13:14+00:00
28465,CAE5,seaplane_base,"Whistler/Green Lake Water Aerodrome",50.1436004639,-122.948997498,2100,NA,Canada,CA,"British Columbia",CA-BC,BC,Whistler,1,CAE5,YWS,CAE5,,https://en.wikipedia.org/wiki/Whistler/Green_Lake_Water_Aerodrome,AE5,625,2015-03-29T15:11:00+00:00
32071,NZLT,seaplane_base,"Lake Taupo Water Airport",-38.7317008972168,176.03500366210938,,OC,"New Zealand",NZ,"Waikato Region",NZ-WKO,WKO,"Lake Taupo",0,NZLT,,,,,,50,2008-07-18T11:50:20+00:00
29093,EDUY,seaplane_base,"Welzow-Sedlitzer See Seaplane Base",51.557777,14.105,361,EU,Germany,DE,Brandenburg,DE-BR,BR,Welzow,0,EDUY,,,,,,50,2019-10-02T12:07:03+00:00
28243,CCB5,seaplane_base,"Goose (Otter Creek) Seaplane Base",53.349998,-60.416698,,NA,Canada,CA,"Newfoundland and Labrador",CA-NL,NL,,0,CCB5,,CCB5,,https://en.wikipedia.org/wiki/Goose_(Otter_Creek)_Water_Aerodrome,CB5,25,2016-10-16T00:25:47+00:00
28257,CPV5,seaplane_base,"Head Lake Seaplane Base",44.721401,-78.910797,880,NA,Canada,CA,Ontario,CA-ON,ON,,0,CPV5,,CPV5,,https://en.wikipedia.org/wiki/Head_Lake_Water_Aerodrome,PV5,25,2016-12-10T09:24:38+00:00
28261,CNJ6,seaplane_base,"Hornepayne Seaplane Base",49.18330001831055,-84.88330078125,1100,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNJ6,,CNJ6,,,,25,2008-06-13T14:30:04+00:00
28263,CNU6,seaplane_base,"Huntsville Seaplane Base",45.31719970703125,-79.25779724121094,931,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNU6,,CNU6,,,,25,2008-06-13T14:30:04+00:00
28270,CKF5,seaplane_base,"Kashabowie/Upper Shebandowan Lake Seaplane Base",48.650001525878906,-90.4000015258789,1474,NA,Canada,CA,Ontario,CA-ON,ON,,0,CKF5,,CKF5,,,,25,2008-06-13T14:30:04+00:00
28271,CNQ6,seaplane_base,"Keene/Elmhirst's Resort Seaplane Base",44.2523462944,-78.10242891310001,613,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNQ6,,CNQ6,,,,25,2011-08-03T14:42:32+00:00
28278,CTN3,seaplane_base,"Lac Beauregard Seaplane Base",46.95309829711914,-74.89219665527344,,NA,Canada,CA,Quebec,CA-QC,QC,,0,CTN3,,CTN3,,,,25,2008-07-14T08:45:08+00:00
28287,CTP4,seaplane_base,"Lac Pau (Caniapiscau) Seaplane Base",54.845001220703125,-69.88189697265625,1657,NA,Canada,CA,Quebec,CA-QC,QC,,0,CTP4,,CTP4,,,,25,2008-06-13T14:30:04+00:00
28292,CLM3,seaplane_base,"Lake Muskoka/Alport Bay Seaplane Base",45.02109909057617,-79.38279724121094,739,NA,Canada,CA,Ontario,CA-ON,ON,,0,CLM3,,CLM3,,,,25,2008-06-13T14:30:04+00:00
28318,CKP3,seaplane_base,"Minaki/Pistol Lake Seaplane Base",49.983299255371094,-94.7166976928711,1037,NA,Canada,CA,Ontario,CA-ON,ON,,0,CKP3,,CKP3,,,,25,2008-06-13T14:30:04+00:00
28330,CNE7,seaplane_base,"Nakina Seaplane Base",50.21670150756836,-86.69999694824219,975,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNE7,,CNE7,,,,25,2008-06-13T14:30:04+00:00
28362,CNM7,seaplane_base,"Pays Plat Seaplane Base",48.88330078125,-87.58329772949219,601,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNM7,,CNM7,,,,25,2008-06-13T14:30:04+00:00
28363,CKE4,seaplane_base,"Pelican Narrows Seaplane Base",55.16669845581055,-102.93299865722656,1030,NA,Canada,CA,Saskatchewan,CA-SK,SK,,0,CKE4,,CKE4,,,,25,2008-06-13T14:30:04+00:00
28370,CAJ8,seaplane_base,"Pitt Meadows Seaplane Base",49.209858,-122.709045,6,NA,Canada,CA,"British Columbia",CA-BC,BC,,0,CAJ8,,CAJ8,,,AJ8,25,2016-10-09T12:52:02+00:00
28376,CPY8,seaplane_base,"Port Carling/Butterfly Lake Seaplane Base",45.09389877319336,-79.63059997558594,765,NA,Canada,CA,Ontario,CA-ON,ON,,0,CPY8,,CPY8,,,,25,2008-06-13T14:30:04+00:00
28388,CSN8,seaplane_base,"Québec/Lac St-Augustin Seaplane Base",46.751399993896484,-71.39420318603516,133,NA,Canada,CA,Quebec,CA-QC,QC,,0,CSN8,,CSN8,,,"Quebec City",25,2008-07-15T10:00:37+00:00
28414,CAV8,seaplane_base,"Shawnigan Lake Seaplane Base",48.63330078125,-123.63300323486328,380,NA,Canada,CA,"British Columbia",CA-BC,BC,,0,CAV8,,CAV8,,,,25,2008-06-13T14:30:04+00:00
28422,CCT5,seaplane_base,"South Brook Seaplane Base",49.016701,-57.633301,17,NA,Canada,CA,"Newfoundland and Labrador",CA-NL,NL,,0,CCT5,,CCT5,,https://en.wikipedia.org/wiki/South_Brook_Water_Aerodrome,CT5,25,2017-10-07T15:46:29+00:00
28428,CKV5,seaplane_base,"Stewart Lake Seaplane Base",49.8167,-93.716698,1200,NA,Canada,CA,Ontario,CA-ON,ON,,0,CKV5,,CKV5,,https://en.wikipedia.org/wiki/Stewart_Lake_Water_Aerodrome,KV5,25,2016-10-27T20:46:23+00:00
28429,CKW5,seaplane_base,"Stony Rapids Seaplane Base",59.2599983215332,-105.83100128173828,686,NA,Canada,CA,Saskatchewan,CA-SK,SK,,0,CKW5,,CKW5,,,,25,2008-06-13T14:30:04+00:00
28430,CNC5,seaplane_base,"Sudbury/Azilda Seaplane Base",46.533298,-81.133301,869,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNC5,,CNC5,,,NC5,25,2020-12-05T01:49:10+00:00
28441,CKC3,seaplane_base,"The Pas / Grace Lake Seaplane Base",53.8207197785,-101.1926651,855,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKC3,,CKC3,,,,25,2011-12-29T13:17:33+00:00
28444,CKE6,seaplane_base,"Thunder Bay Seaplane Base",48.45000076293945,-89.16670227050781,601,NA,Canada,CA,Ontario,CA-ON,ON,,0,CKE6,,CKE6,,,,25,2008-06-13T14:30:04+00:00
28445,CPW5,seaplane_base,"Timmins/Porcupine Lake Seaplane Base",48.483297,-81.199997,900,NA,Canada,CA,Ontario,CA-ON,ON,,0,CPW5,,CPW5,,https://en.wikipedia.org/wiki/Timmins/Porcupine_Lake_Water_Aerodrome,PW5,25,2016-12-10T09:50:05+00:00
28459,CFV5,seaplane_base,"Virginia Falls Seaplane Base",61.607575,-125.756272,1702,NA,Canada,CA,"Northwest Territories",CA-NT,NT,,0,CFV5,,CFV5,,https://en.wikipedia.org/wiki/Virginia_Falls_Water_Aerodrome,,25,2016-10-22T06:35:45+00:00
28466,CEZ5,seaplane_base,"Whitehorse Seaplane Base",60.69110107421875,-135.03700256347656,2138,NA,Canada,CA,Yukon,CA-YT,YT,,0,CEZ5,,CEZ5,,,,25,2008-06-13T14:30:04+00:00
28469,CAY9,seaplane_base,"Winfield (Wood Lake) Seaplane Base",50.04999923706055,-119.4000015258789,1283,NA,Canada,CA,"British Columbia",CA-BC,BC,,0,CAY9,,CAY9,,,,25,2008-06-13T14:30:04+00:00
9843,2VT2,seaplane_base,"Northern Lights Seaplane Base",44.872798919677734,-73.28170013427734,95,NA,"United States",US,Vermont,US-VT,VT,Alburg,0,2VT2,,2VT2,,,,25,2008-06-13T14:30:04+00:00
26349,Z33,seaplane_base,"Aleknagik Seaplane Base",59.27399826049805,-158.62399291992188,7,NA,"United States",US,Alaska,US-AK,AK,Aleknagik,0,Z33,,Z33,,,,25,2008-06-13T14:30:04+00:00
28157,CGD2,seaplane_base,"Alma (Rivière La Grande Décharge) Seaplane Base",48.563301,-71.615799,227,NA,Canada,CA,Quebec,CA-QC,QC,Alma,0,CGD2,,CGD2,,https://en.wikipedia.org/wiki/Alma_(Rivi%C3%A8re_La_Grande_D%C3%A9charge)_Water_Aerodrome,,25,2016-10-21T08:07:05+00:00
16174,AK81,seaplane_base,"Amook Bay Seaplane Base",57.4715003967,-153.815002441,,NA,"United States",US,Alaska,US-AK,AK,"Amook Bay",1,AK81,AOS,AK81,,https://en.wikipedia.org/wiki/Amook_Bay_Seaplane_Base,,25,2012-06-17T18:16:26+00:00
16093,PAGN,seaplane_base,"Angoon Seaplane Base",57.497097,-134.56722,,NA,"United States",US,Alaska,US-AK,AK,Angoon,1,PAGN,AGN,AGN,,https://en.wikipedia.org/wiki/Angoon_Seaplane_Base,,25,2021-08-16T23:19:51+00:00
16502,BNF,seaplane_base,"Baranof Warm Springs Float and Seaplane Base",57.088799,-134.833146,0,NA,"United States",US,Alaska,US-AK,AK,Baranof,0,,BNF,BNF,,,"Warm Spring Bay Seaplane Base  Baranof Warm Springs, Baranoff",25,2017-07-13T23:29:11+00:00
19362,KBE,seaplane_base,"Bell Island Hot Springs Seaplane Base",55.9291000366,-131.572006226,,NA,"United States",US,Alaska,US-AK,AK,"Bell Island",0,KBE,KBE,KBE,,,,25,2013-03-24T15:51:17+00:00
17084,D71,seaplane_base,"Beaver Lake Seaplane Base",61.58290100097656,-149.83099365234375,150,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,D71,,D71,,,,25,2008-06-13T14:30:04+00:00
28230,CEY7,seaplane_base,"Fort St. John (Charlie Lake) Seaplane Base",56.286026,-120.965824,2266,NA,Canada,CA,"British Columbia",CA-BC,BC,"Charlie Lake",0,CEY7,,CEY7,,https://en.wikipedia.org/wiki/Fort_St._John_(Charlie_Lake)_Water_Aerodrome,EY7,25,2021-10-14T16:35:14+00:00
17057,CYM,seaplane_base,"Chatham Seaplane Base",57.5149,-134.945999,0,NA,"United States",US,Alaska,US-AK,AK,Chatham,0,05AA,CYM,05AA,,https://en.wikipedia.org/wiki/Chatham_Seaplane_Base,CYM,25,2018-07-20T20:25:41+00:00
26360,Z78,seaplane_base,"Chignik Bay Seaplane Base",56.295600891099994,-158.401000977,,NA,"United States",US,Alaska,US-AK,AK,Chignik,0,Z78,KBW,Z78,,https://en.wikipedia.org/wiki/Chignik_Bay_Seaplane_Base,,25,2014-12-18T02:17:50+00:00
28194,CTM3,seaplane_base,"Chute-Des-Passes/Lac Margane Seaplane Base",49.9434,-71.138,1310,NA,Canada,CA,Quebec,CA-QC,QC,Chutes-des-Passes,0,CTM3,YWQ,CTM3,,https://en.wikipedia.org/wiki/Chutes-des-Passes/Lac_Margane_Water_Aerodrome,,25,2015-08-03T00:09:51+00:00
26363,Z87,seaplane_base,"Blinn Lake Seaplane Base",55.2515983581543,-162.7530059814453,50,NA,"United States",US,Alaska,US-AK,AK,"Cold Bay",0,Z87,,Z87,,,,25,2008-06-13T14:30:04+00:00
16706,CDD,seaplane_base,"Scotts Seaplane Base",48.2666015625,-92.483497619629,1119,NA,"United States",US,Minnesota,US-MN,MN,"Crane Lake",0,KCDD,,CDD,http://www.scottsoncranelake.com/,https://en.wikipedia.org/wiki/Scotts_Seaplane_Base,,25,2015-08-16T15:54:25+00:00
9064,25MN,seaplane_base,"Shirt Lake Seaplane Base",46.430599212646484,-93.83309936523438,1272,NA,"United States",US,Minnesota,US-MN,MN,Deerwood,0,25MN,,25MN,,,,25,2008-06-13T14:30:04+00:00
21738,M14,seaplane_base,"Mal's Serpent Lake Seaplane Base",46.474098205566406,-93.9186019897461,1246,NA,"United States",US,Minnesota,US-MN,MN,Deerwood,0,M14,,M14,,,,25,2008-06-13T14:30:04+00:00
21748,M69,seaplane_base,"Birch Lake Seaplane Base",46.36970138549805,-93.81390380859375,1278,NA,"United States",US,Minnesota,US-MN,MN,Deerwood,0,M69,,M69,,,,25,2008-06-13T14:30:04+00:00
22604,MY32,seaplane_base,"Rosacker's Nr 2 Seaplane Base",46.36439895629883,-93.86000061035156,1261,NA,"United States",US,Minnesota,US-MN,MN,Deerwood,0,MY32,,MY32,,,,25,2008-06-13T14:30:04+00:00
7648,0Z3,seaplane_base,"Shannons Pond Seaplane Base",59.049905,-158.581682,80,NA,"United States",US,Alaska,US-AK,AK,Dillingham,0,AA15,,AA15,,,0Z3,25,2022-02-15T15:38:36+00:00
8775,1Z9,seaplane_base,"Ellamar Seaplane Base",60.893818,-146.704038,0,NA,"United States",US,Alaska,US-AK,AK,Ellamar,0,,ELW,1Z9,,,,25,2016-05-15T09:15:59+00:00
17184,EXI,seaplane_base,"Excursion Inlet Seaplane Base",58.420502,-135.449005,0,NA,"United States",US,Alaska,US-AK,AK,"Excursion Inlet",1,,EXI,EXI,,https://en.wikipedia.org/wiki/Excursion_Inlet_Seaplane_Base,,25,2016-06-02T01:40:16+00:00
28221,CJK8,seaplane_base,"Flin Flon/Channing Seaplane Base",54.746415,-101.828,957,NA,Canada,CA,Manitoba,CA-MB,MB,"Flin Flon",0,CJK8,,CJK8,,https://en.wikipedia.org/wiki/Flin_Flon/Channing_Water_Aerodrome,JK8,25,2016-10-16T10:49:38+00:00
16514,C39,seaplane_base,"Folsom Lake Seaplane Base",38.70719909667969,-121.13300323486328,466,NA,"United States",US,California,US-CA,CA,Folsom,0,C39,,C39,,,,25,2008-06-13T14:30:04+00:00
28225,CAS4,seaplane_base,"Fort Langley Seaplane Base",49.166698,-122.532997,10,NA,Canada,CA,"British Columbia",CA-BC,BC,"Fort Langley",0,CAS4,,CAS4,,,,25,2021-03-04T16:01:13+00:00
17468,PANR,seaplane_base,"Funter Bay Seaplane Base",58.2543983459,-134.897994995,0,NA,"United States",US,Alaska,US-AK,AK,"Funter Bay",1,PANR,FNR,FNR,,https://en.wikipedia.org/wiki/Funter_Bay_Seaplane_Base,,25,2014-09-21T02:20:38+00:00
7181,0G5,seaplane_base,"Grand Marais/Cook County Seaplane Base",47.8263,-90.3835,1635,NA,"United States",US,Minnesota,US-MN,MN,"Grand Marais",0,0G5,,0G5,http://www.boreal.org/airport/,https://en.wikipedia.org/wiki/Grand_Marais/Cook_County_Seaplane_Base,"Devil Track Resort",25,2014-03-21T15:52:58+00:00
11904,52B,seaplane_base,"Greenville Seaplane Base",45.46120071411133,-69.5978012084961,1028,NA,"United States",US,Maine,US-ME,ME,Greenville,0,52B,,52B,,,,25,2008-06-13T14:30:04+00:00
16505,BQV,seaplane_base,"Bartlett Cove Seaplane Base",58.4552001953,-135.884994507,0,NA,"United States",US,Alaska,US-AK,AK,Gustavus,0,BQV,BQV,BQV,,,,25,2014-06-21T14:28:37+00:00
10906,3Z9,seaplane_base,"Haines Seaplane Base",59.23500061035156,-135.4409942626953,,NA,"United States",US,Alaska,US-AK,AK,Haines,0,3Z9,,3Z9,,,,25,2008-06-13T14:30:04+00:00
28251,CAE7,seaplane_base,"Harrison Hot Springs Seaplane Base",49.3048530057,-121.785936356,34,NA,Canada,CA,"British Columbia",CA-BC,BC,"Harrison Hot Springs",0,CAE7,,CAE7,,https://en.wikipedia.org/wiki/Harrison_Hot_Springs_Water_Aerodrome,AE7,25,2015-03-29T15:43:16+00:00
21736,M06,seaplane_base,"Havre De Grace Seaplane Base",39.541500091552734,-76.0697021484375,,NA,"United States",US,Maryland,US-MD,MD,"Havre De Grace",0,M06,,M06,,,,25,2008-06-13T14:30:04+00:00
17659,HYL,seaplane_base,"Hollis Clark Bay Seaplane Base",55.4816017151,-132.645996094,0,NA,"United States",US,Alaska,US-AK,AK,Hollis,1,HYL,HYL,HYL,,https://en.wikipedia.org/wiki/Hollis_Seaplane_Base,,25,2014-11-23T14:48:07+00:00
23849,OOH,seaplane_base,"Hoonah Seaplane Base",58.11220169067383,-135.45199584960938,,NA,"United States",US,Alaska,US-AK,AK,Hoonah,0,OOH,,OOH,,,,25,2008-06-13T14:30:04+00:00
17658,PAHY,seaplane_base,"Hydaburg Seaplane Base",55.206298828125,-132.8280029296875,,NA,"United States",US,Alaska,US-AK,AK,Hydaburg,0,PAHY,HYG,HYG,,https://en.wikipedia.org/wiki/Hydaburg_Seaplane_Base,,25,2009-01-01T17:09:27+00:00
7178,0FL8,seaplane_base,"Gary Gale Seaplane Base",30.193899154663086,-81.68190002441406,,NA,"United States",US,Florida,US-FL,FL,Jacksonville,0,0FL8,,0FL8,,,,25,2008-06-13T14:30:04+00:00
19240,KAE,seaplane_base,"Kake Seaplane Base",56.973,-133.945999,,NA,"United States",US,Alaska,US-AK,AK,Kake,0,,KAE,KAE,,https://en.wikipedia.org/wiki/Kake_Seaplane_Base,,25,2018-05-02T10:56:13+00:00
20276,KKL,seaplane_base,"Karluk Lake Seaplane Base",57.3670005798,-154.027999878,368,NA,"United States",US,Alaska,US-AK,AK,"Karluk Lake",0,KKL,KKL,KKL,,,,25,2014-12-20T19:13:54+00:00
21408,KXA,seaplane_base,"Kasaan Seaplane Base",55.537399292,-132.397994995,,NA,"United States",US,Alaska,US-AK,AK,Kasaan,0,KXA,KXA,KXA,,,,25,2013-01-12T17:47:41+00:00
9738,2R3,seaplane_base,"Island Lake Seaplane Base",60.70439910888672,-151.31100463867188,140,NA,"United States",US,Alaska,US-AK,AK,Kenai,0,2R3,,2R3,,,,25,2008-06-13T14:30:04+00:00
11029,43FD,seaplane_base,"Cole's Seaplane Base",28.28773,-81.385705,53,NA,"United States",US,Florida,US-FL,FL,Kissimmee,0,43FD,,43FD,,,,25,2020-06-23T13:11:53+00:00
17209,FA17,seaplane_base,"Kissimmee Seaplane Base",28.289441,-81.404995,53,NA,"United States",US,Florida,US-FL,FL,Kissimmee,0,FA17,,FA17,,,,25,2020-06-23T13:12:20+00:00
16067,9Z3,seaplane_base,"Kodiak /Lilly Lake/ Seaplane Base",57.8026008605957,-152.38299560546875,130,NA,"United States",US,Alaska,US-AK,AK,Kodiak,0,9Z3,,9Z3,,,,25,2008-06-13T14:30:04+00:00
24693,T44,seaplane_base,"Trident Basin Seaplane Base",57.780799865722656,-152.39100646972656,,NA,"United States",US,Alaska,US-AK,AK,Kodiak,0,T44,,T44,,,,25,2008-06-13T14:30:04+00:00
28277,CSS7,seaplane_base,"Lac-à-Beauce Seaplane Base",47.321401,-72.764997,670,NA,Canada,CA,Quebec,CA-QC,QC,Lac-à-Beauce,0,CSS7,,CSS7,,https://en.wikipedia.org/wiki/Lac-%C3%A0-Beauce_Water_Aerodrome,SS7,25,2016-10-15T23:17:02+00:00
16289,ALZ,seaplane_base,"Alitak Seaplane Base",56.8995018005,-154.248001099,,NA,"United States",US,Alaska,US-AK,AK,"Lazy Bay",0,,ALZ,ALZ,,https://en.wikipedia.org/wiki/Alitak_Seaplane_Base,,25,2011-09-04T15:37:51+00:00
15269,8Y4,seaplane_base,"Surfside Seaplane Base",45.150001525878906,-93.11689758300781,880,NA,"United States",US,Minnesota,US-MN,MN,"Lino Lakes",0,8Y4,,8Y4,,,,25,2008-06-13T14:30:04+00:00
10992,42FL,seaplane_base,"Plantation Key Seaplane Base",24.971200942993164,-80.59559631347656,,NA,"United States",US,Florida,US-FL,FL,Marathon,0,42FL,,42FL,,,,25,2008-06-13T14:30:04+00:00
28322,CSB6,seaplane_base,"Montebello Seaplane Base",45.6338996887207,-74.97750091552734,,NA,Canada,CA,Quebec,CA-QC,QC,Montebello,0,CSB6,,CSB6,,,,25,2009-08-29T09:13:45+00:00
28323,CSA4,seaplane_base,"Boisvert & Fils Seaplane Base",45.645599365234375,-73.5969009399414,,NA,Canada,CA,Quebec,CA-QC,QC,Montréal,0,CSA4,,CSA4,,,,25,2009-08-29T09:19:18+00:00
11945,52Z,seaplane_base,"Summit Lake Seaplane Base",60.6411018371582,-149.4969940185547,1300,NA,"United States",US,Alaska,US-AK,AK,"Moose Pass",0,52Z,,52Z,,,,25,2008-06-13T14:30:04+00:00
17157,E20,seaplane_base,"Lake Berryessa Seaplane Base",38.550979,-122.227682,440,NA,"United States",US,California,US-CA,CA,Napa,0,,,E20,,,,25,2021-01-20T14:53:25+00:00
13363,6MA8,seaplane_base,"Acushnet River Seaplane Base",41.647300720214844,-70.9175033569336,,NA,"United States",US,Massachusetts,US-MA,MA,"New Bedford",0,6MA8,,6MA8,,,,25,2008-06-13T14:30:04+00:00
12860,62FD,seaplane_base,"Doctors Lake Seaplane Base",30.12529945373535,-81.74420166015625,,NA,"United States",US,Florida,US-FL,FL,"Orange Park",0,62FD,,62FD,,,,25,2008-06-13T14:30:04+00:00
28348,CPU5,seaplane_base,"Orillia/Matchedash Lake Seaplane Base",44.788927,-79.500205,738,NA,Canada,CA,Ontario,CA-ON,ON,Orillia,0,CPU5,,CPU5,,https://en.wikipedia.org/wiki/Orillia/Matchedash_Lake_Water_Aerodrome,PU5,25,2016-12-10T08:49:25+00:00
7757,12FL,seaplane_base,"Timberlachen Seaplane Base",28.59280014038086,-81.40390014648438,89,NA,"United States",US,Florida,US-FL,FL,Orlando,0,12FL,,12FL,,,,25,2008-06-13T14:30:04+00:00
15558,98FL,seaplane_base,"Sand Lake Seaplane Base",28.4335994720459,-81.49150085449219,90,NA,"United States",US,Florida,US-FL,FL,"Orlando/Buena Vista",0,98FL,,98FL,,,,25,2008-06-13T14:30:04+00:00
28350,CTR7,seaplane_base,"Ottawa / Rockcliffe Seaplane Base",45.463832946100005,-75.64254283910002,,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,0,CTR7,TR7,CTR7,,,TR7,25,2010-09-24T22:15:00+00:00
20806,KPB,seaplane_base,"Point Baker Seaplane Base",56.3518981934,-133.623001099,0,NA,"United States",US,Alaska,US-AK,AK,"Point Baker",0,KPB,KPB,KPB,,https://en.wikipedia.org/wiki/Point_Baker_Seaplane_Base,,25,2015-01-24T20:26:36+00:00
7994,16K,seaplane_base,"Port Alice Seaplane Base",55.803,-133.597,0,NA,"United States",US,Alaska,US-AK,AK,"Port Alice",0,16K,PTC,16K,,,,25,2016-01-09T11:23:13+00:00
